event_name,tweet_id,tweet_text,label
srilanka_floods,869972354004393987,pak navy continues humanitarian assistance disaster relief operations flood stricken sri lanka respect,rescue_volunteering_or_donation_effort
srilanka_floods,869972354004393987,pak navy continues humanitarian assistance disaster relief operations flood stricken sri lanka respect,rescue_volunteering_or_donation_effort
srilanka_floods,869972354004393987,pak navy continues humanitarian assistance disaster relief operations flood stricken sri lanka respect,rescue_volunteering_or_donation_effort
srilanka_floods,869977622377320448,rt sentinel2 used map flood matara srilanka 28 may,other_relevant_information
srilanka_floods,870008928054259712,hello dear chile birds martin fisherman mora eagle pequen d,not_humanitarian
srilanka_floods,870008928054259712,hello dear chile birds martin fisherman mora eagle pequen d,not_humanitarian
srilanka_floods,870008928054259712,hello dear chile birds martin fisherman mora eagle pequen d,not_humanitarian
srilanka_floods,870035816990425089,after cyclone mora rcy rangamati action fire service bd,rescue_volunteering_or_donation_effort
srilanka_floods,870035816990425089,after cyclone mora rcy rangamati action fire service bd,rescue_volunteering_or_donation_effort
srilanka_floods,870106080763940866,rt adam amp george potencial meme lollapalooza chile por pedro mora,not_humanitarian
srilanka_floods,870106080763940866,rt adam amp george potencial meme lollapalooza chile por pedro mora,not_humanitarian
srilanka_floods,870106080763940866,rt adam amp george potencial meme lollapalooza chile por pedro mora,not_humanitarian
srilanka_floods,870106080763940866,rt adam amp george potencial meme lollapalooza chile por pedro mora,not_humanitarian
srilanka_floods,870109024036864000,indian air force plane delivers critical helicopter spare parts sri lankan air force floodsl,rescue_volunteering_or_donation_effort
srilanka_floods,870109024036864000,indian air force plane delivers critical helicopter spare parts sri lankan air force floodsl,rescue_volunteering_or_donation_effort
srilanka_floods,870113671699193857,india srilanka religious relationships indian navy playing vital role help fighting flood,rescue_volunteering_or_donation_effort
srilanka_floods,870140525889822724,authorities military aid recovery mora hit areas rakhine state,rescue_volunteering_or_donation_effort
srilanka_floods,870272043538886657,pictures chinese amp pakistani medical teams working floof affected areas floodsl,rescue_volunteering_or_donation_effort
srilanka_floods,870272043538886657,pictures chinese amp pakistani medical teams working floof affected areas floodsl,rescue_volunteering_or_donation_effort
srilanka_floods,870272043538886657,pictures chinese amp pakistani medical teams working floof affected areas floodsl,rescue_volunteering_or_donation_effort
srilanka_floods,870272043538886657,pictures chinese amp pakistani medical teams working floof affected areas floodsl,rescue_volunteering_or_donation_effort
srilanka_floods,870331956415909890,rt consequences cyclone mora destroyed refugees houses pray for rohingya,infrastructure_and_utility_damage
srilanka_floods,870331956415909890,rt consequences cyclone mora destroyed refugees houses pray for rohingya,infrastructure_and_utility_damage
srilanka_floods,870389549116948480,weather forecast 1stjune2017 slfloods2017 floodsl lka dmclk english sinhala,not_humanitarian
srilanka_floods,870389549116948480,weather forecast 1stjune2017 slfloods2017 floodsl lka dmclk english sinhala,not_humanitarian
srilanka_floods,870389549116948480,weather forecast 1stjune2017 slfloods2017 floodsl lka dmclk english sinhala,not_humanitarian
srilanka_floods,870502689439862784,what dignity kit comprise check floodsl srhr,not_humanitarian
srilanka_floods,870502689439862784,what dignity kit comprise check floodsl srhr,not_humanitarian
srilanka_floods,870528490184908800,visiting flood victimes bullathsinhala floodsl srilanka namalrajapaksa,rescue_volunteering_or_donation_effort
srilanka_floods,870559283880112128,cyclone mora 4 killed manipur 140 houses destroyed mizoram,affected_individuals
srilanka_floods,870605397538856960,floodsl please help flood victims srilanka,rescue_volunteering_or_donation_effort
srilanka_floods,870636021314191362,mora staff sending retirees thank service students moraschools,not_humanitarian
srilanka_floods,870636021314191362,mora staff sending retirees thank service students moraschools,not_humanitarian
srilanka_floods,870803535956287489,rt never judge book cover f f floodsl floodrelief srilanka,not_humanitarian
srilanka_floods,870803535956287489,rt never judge book cover f f floodsl floodrelief srilanka,not_humanitarian
srilanka_floods,870835871129513984,rt the 33 survivors cyclonemora rescued inssumitra return home,rescue_volunteering_or_donation_effort
srilanka_floods,870845845133971456,rt indian navy teams join sri lanka flood rescue ops toll reaches 193,rescue_volunteering_or_donation_effort
srilanka_floods,870845845133971456,rt indian navy teams join sri lanka flood rescue ops toll reaches 193,rescue_volunteering_or_donation_effort
srilanka_floods,870882793118683136,chinese companies continue assisting srilanka flood victims photos xinhua,rescue_volunteering_or_donation_effort
srilanka_floods,870882793118683136,chinese companies continue assisting srilanka flood victims photos xinhua,rescue_volunteering_or_donation_effort
srilanka_floods,870882793118683136,chinese companies continue assisting srilanka flood victims photos xinhua,rescue_volunteering_or_donation_effort
srilanka_floods,870904419654565888,snapchat anna mora,not_humanitarian
srilanka_floods,870904419654565888,snapchat anna mora,not_humanitarian
srilanka_floods,870942570704019456,veyangalla village heavily affected recent floodsl kalutura district today situation lka srilanka,infrastructure_and_utility_damage
srilanka_floods,870942570704019456,veyangalla village heavily affected recent floodsl kalutura district today situation lka srilanka,infrastructure_and_utility_damage
srilanka_floods,870942570704019456,veyangalla village heavily affected recent floodsl kalutura district today situation lka srilanka,infrastructure_and_utility_damage
srilanka_floods,870990463238406144,chinese cargo plane delivers relief flood hit srilanka,rescue_volunteering_or_donation_effort
srilanka_floods,870990463238406144,chinese cargo plane delivers relief flood hit srilanka,rescue_volunteering_or_donation_effort
srilanka_floods,871032003944103936,rt archive gianni mora tactical hoodie and warning cardigan circa 2015,not_humanitarian
srilanka_floods,871032003944103936,rt archive gianni mora tactical hoodie and warning cardigan circa 2015,not_humanitarian
srilanka_floods,871195505241587712,itak delegation handed relief affected floodsl ratnapura pics yarl theepan,rescue_volunteering_or_donation_effort
srilanka_floods,871346616740962305,something see oftenly a a f f f d d floodsl,not_humanitarian
srilanka_floods,871346616740962305,something see oftenly a a f f f d d floodsl,not_humanitarian
srilanka_floods,871649571058978817,us soldiers cleaning flood damaged schools srilanka,rescue_volunteering_or_donation_effort
srilanka_floods,871649571058978817,us soldiers cleaning flood damaged schools srilanka,rescue_volunteering_or_donation_effort
srilanka_floods,871649571058978817,us soldiers cleaning flood damaged schools srilanka,rescue_volunteering_or_donation_effort
srilanka_floods,871698366954123265,sine mora 20 ps4 one 28 switch ps4 xboxone psvita pc switch nintendo,not_humanitarian
srilanka_floods,871698366954123265,sine mora 20 ps4 one 28 switch ps4 xboxone psvita pc switch nintendo,not_humanitarian
srilanka_floods,871698366954123265,sine mora 20 ps4 one 28 switch ps4 xboxone psvita pc switch nintendo,not_humanitarian
srilanka_floods,871734745394102272,what next voice foundation lka floodsl wish help contact moses 0772512374,not_humanitarian
srilanka_floods,871734745394102272,what next voice foundation lka floodsl wish help contact moses 0772512374,not_humanitarian
srilanka_floods,871824078113525761,collectible items camera horseman 970 2 lens mora bbuk wwdc2017,not_humanitarian
srilanka_floods,871824078113525761,collectible items camera horseman 970 2 lens mora bbuk wwdc2017,not_humanitarian
srilanka_floods,871935702132445184,modded skyrim build idea champion hermaeus mora thoughts amp suggestions,not_humanitarian
srilanka_floods,871935702132445184,modded skyrim build idea champion hermaeus mora thoughts amp suggestions,not_humanitarian
srilanka_floods,871935702132445184,modded skyrim build idea champion hermaeus mora thoughts amp suggestions,not_humanitarian
srilanka_floods,872022117574770689,inssumitra arrives yangon bearing assistance communities affected cyclonemora myanmar,rescue_volunteering_or_donation_effort
srilanka_floods,872051180549152769,pakistannavy providing relief goods flood hit areas colombo rescue operation srilanka 5 0 1 0,rescue_volunteering_or_donation_effort
srilanka_floods,872051180549152769,pakistannavy providing relief goods flood hit areas colombo rescue operation srilanka 5 0 1 0,rescue_volunteering_or_donation_effort
srilanka_floods,872480635386023936,could say mora i adore junhoe deeply,not_humanitarian
srilanka_floods,872480635386023936,could say mora i adore junhoe deeply,not_humanitarian
srilanka_floods,872480635386023936,could say mora i adore junhoe deeply,not_humanitarian
srilanka_floods,872480635386023936,could say mora i adore junhoe deeply,not_humanitarian
srilanka_floods,872523406041911297,stressed thanks dr jorge mora acupuncture workshop fiumed,not_humanitarian
srilanka_floods,872523406041911297,stressed thanks dr jorge mora acupuncture workshop fiumed,not_humanitarian
srilanka_floods,872523406041911297,stressed thanks dr jorge mora acupuncture workshop fiumed,not_humanitarian
srilanka_floods,872527801798283264,dan mora wonder woman giving chills d,not_humanitarian
srilanka_floods,872527801798283264,dan mora wonder woman giving chills d,not_humanitarian
srilanka_floods,872527801798283264,dan mora wonder woman giving chills d,not_humanitarian
srilanka_floods,872563266232266752,helder vices fake movie merch hooded sweatshirt,not_humanitarian
srilanka_floods,872563266232266752,helder vices fake movie merch hooded sweatshirt,not_humanitarian
srilanka_floods,872563266232266752,helder vices fake movie merch hooded sweatshirt,not_humanitarian
srilanka_floods,872563986230792192,helder vices logo silk shirt,not_humanitarian
srilanka_floods,872563986230792192,helder vices logo silk shirt,not_humanitarian
srilanka_floods,872563986230792192,helder vices logo silk shirt,not_humanitarian
srilanka_floods,872563986230792192,helder vices logo silk shirt,not_humanitarian
srilanka_floods,872564270457802752,helder vices tuxedo two tone denim,not_humanitarian
srilanka_floods,872564270457802752,helder vices tuxedo two tone denim,not_humanitarian
srilanka_floods,872564270457802752,helder vices tuxedo two tone denim,not_humanitarian
srilanka_floods,872564270457802752,helder vices tuxedo two tone denim,not_humanitarian
srilanka_floods,872575689551208449,swiming pool nordic walk projects explained matilde mora catchitn qol goodhabits,not_humanitarian
srilanka_floods,872575689551208449,swiming pool nordic walk projects explained matilde mora catchitn qol goodhabits,not_humanitarian
srilanka_floods,872575689551208449,swiming pool nordic walk projects explained matilde mora catchitn qol goodhabits,not_humanitarian
srilanka_floods,872575689551208449,swiming pool nordic walk projects explained matilde mora catchitn qol goodhabits,not_humanitarian
srilanka_floods,872670344032665600,sri lanka flood relief 2017 dhammakaya foundation amp dhammakaya devotees wbsy,not_humanitarian
srilanka_floods,872670344032665600,sri lanka flood relief 2017 dhammakaya foundation amp dhammakaya devotees wbsy,not_humanitarian
srilanka_floods,872670344032665600,sri lanka flood relief 2017 dhammakaya foundation amp dhammakaya devotees wbsy,not_humanitarian
srilanka_floods,872672448394780672,srilanka floods seen from space,not_humanitarian
srilanka_floods,872995902431965188,just delicious meal scott conant restaurant mora gooooood 0,not_humanitarian
srilanka_floods,872995902431965188,just delicious meal scott conant restaurant mora gooooood 0,not_humanitarian
srilanka_floods,873258646397833216,retweeted kate mora can enough khan bwbatch day,not_humanitarian
srilanka_floods,873258646397833216,retweeted kate mora can enough khan bwbatch day,not_humanitarian
srilanka_floods,873258646397833216,retweeted kate mora can enough khan bwbatch day,not_humanitarian
srilanka_floods,873258646397833216,retweeted kate mora can enough khan bwbatch day,not_humanitarian
srilanka_floods,873491045442441216,puravesi athwela humanitarian train travels jaffna flood relief srilanka,rescue_volunteering_or_donation_effort
srilanka_floods,873491045442441216,puravesi athwela humanitarian train travels jaffna flood relief srilanka,rescue_volunteering_or_donation_effort
srilanka_floods,873491045442441216,puravesi athwela humanitarian train travels jaffna flood relief srilanka,rescue_volunteering_or_donation_effort
srilanka_floods,873618062863478786,rt mora dx dxlukesphoto,not_humanitarian
srilanka_floods,873618062863478786,rt mora dx dxlukesphoto,not_humanitarian
srilanka_floods,873618062863478786,rt mora dx dxlukesphoto,not_humanitarian
srilanka_floods,873618062863478786,rt mora dx dxlukesphoto,not_humanitarian
srilanka_floods,873673345929183237,but get touch herbaeus mora no therefore knows true love,not_humanitarian
srilanka_floods,873673345929183237,but get touch herbaeus mora no therefore knows true love,not_humanitarian
srilanka_floods,873842388040417280,us military ship usslakeerie has arrived to sri lanka with 150 military to help flood effected people lka,rescue_volunteering_or_donation_effort
srilanka_floods,874253901410836481,team willowbrook ready perfect service monday air verified ready go good job juan mora,not_humanitarian
srilanka_floods,874253901410836481,team willowbrook ready perfect service monday air verified ready go good job juan mora,not_humanitarian
srilanka_floods,874253901410836481,team willowbrook ready perfect service monday air verified ready go good job juan mora,not_humanitarian
srilanka_floods,874253901410836481,team willowbrook ready perfect service monday air verified ready go good job juan mora,not_humanitarian
srilanka_floods,874360646757998595,happy birthday mora 9 i still love even though hate 7 d 7,not_humanitarian
srilanka_floods,874360646757998595,happy birthday mora 9 i still love even though hate 7 d 7,not_humanitarian
srilanka_floods,874360646757998595,happy birthday mora 9 i still love even though hate 7 d 7,not_humanitarian
srilanka_floods,874374138021912576,we believe picture worth thousand words who cancer survivors know linda mora amp cindy lovelace,not_humanitarian
srilanka_floods,874374138021912576,we believe picture worth thousand words who cancer survivors know linda mora amp cindy lovelace,not_humanitarian
srilanka_floods,874772578971394048,thanks mr mora parent linking us fdny firefighters amp smokehouse teaches fire safety,not_humanitarian
srilanka_floods,875073044510679040,rick mora haymitch abernathy advice stay alive,not_humanitarian
srilanka_floods,875073044510679040,rick mora haymitch abernathy advice stay alive,not_humanitarian
srilanka_floods,875073044510679040,rick mora haymitch abernathy advice stay alive,not_humanitarian
srilanka_floods,875073044510679040,rick mora haymitch abernathy advice stay alive,not_humanitarian
srilanka_floods,875202637473476609,flood biggest calamity happened recently sri lanka done duty 2500 ltrs donated,rescue_volunteering_or_donation_effort
srilanka_floods,875202637473476609,flood biggest calamity happened recently sri lanka done duty 2500 ltrs donated,rescue_volunteering_or_donation_effort
srilanka_floods,875202637473476609,flood biggest calamity happened recently sri lanka done duty 2500 ltrs donated,rescue_volunteering_or_donation_effort
srilanka_floods,875202637473476609,flood biggest calamity happened recently sri lanka done duty 2500 ltrs donated,rescue_volunteering_or_donation_effort
srilanka_floods,875461354584289281,usslakeerie continue provide srilanka humanitarian aid assistance wake floodsl aroundthefleet,rescue_volunteering_or_donation_effort
srilanka_floods,875764425982189570,marina photographed alex de mora mtv district 2012,not_humanitarian
srilanka_floods,875764425982189570,marina photographed alex de mora mtv district 2012,not_humanitarian
srilanka_floods,875770493336473602,this mora stenar mora stones swedish kings chosen waaay back talking viking days,not_humanitarian
srilanka_floods,875770493336473602,this mora stenar mora stones swedish kings chosen waaay back talking viking days,not_humanitarian
srilanka_floods,875770493336473602,this mora stenar mora stones swedish kings chosen waaay back talking viking days,not_humanitarian
srilanka_floods,875770493336473602,this mora stenar mora stones swedish kings chosen waaay back talking viking days,not_humanitarian
srilanka_floods,875836306403639296,rumor mora book 27 hours tristina wright,not_humanitarian
srilanka_floods,875836306403639296,rumor mora book 27 hours tristina wright,not_humanitarian
srilanka_floods,875836306403639296,rumor mora book 27 hours tristina wright,not_humanitarian
srilanka_floods,875836306403639296,rumor mora book 27 hours tristina wright,not_humanitarian
srilanka_floods,875965424420126720,sadrith mora fancy elevators morrowind eso ps4,not_humanitarian
srilanka_floods,875965424420126720,sadrith mora fancy elevators morrowind eso ps4,not_humanitarian
srilanka_floods,876128885225783296,tried place today finnieston mora enjoyed,not_humanitarian
srilanka_floods,876128885225783296,tried place today finnieston mora enjoyed,not_humanitarian
srilanka_floods,876128885225783296,tried place today finnieston mora enjoyed,not_humanitarian
srilanka_floods,876128885225783296,tried place today finnieston mora enjoyed,not_humanitarian
srilanka_floods,876622578856726530,domingodeganarseguidores siguemeytesigo carlosbaute lunesdeganarseguidores deportes primerapagina whisky mora,not_humanitarian
srilanka_floods,876622578856726530,domingodeganarseguidores siguemeytesigo carlosbaute lunesdeganarseguidores deportes primerapagina whisky mora,not_humanitarian
srilanka_floods,876874696230350848,buzzing pick mora d,not_humanitarian
srilanka_floods,876874696230350848,buzzing pick mora d,not_humanitarian
srilanka_floods,876898272450838528,banners almalexia sotha sil vivec sadrith mora eso morrowind,not_humanitarian
srilanka_floods,876898272450838528,banners almalexia sotha sil vivec sadrith mora eso morrowind,not_humanitarian
srilanka_floods,876898272450838528,banners almalexia sotha sil vivec sadrith mora eso morrowind,not_humanitarian
srilanka_floods,877206435846922242,some works antonio mora very nice tattoo ideas actually,not_humanitarian
srilanka_floods,877206435846922242,some works antonio mora very nice tattoo ideas actually,not_humanitarian
srilanka_floods,877206435846922242,some works antonio mora very nice tattoo ideas actually,not_humanitarian
srilanka_floods,877214334073655296,celebrity chef scott conant phoenix bar crawl mora duckbathpunch,not_humanitarian
srilanka_floods,877214334073655296,celebrity chef scott conant phoenix bar crawl mora duckbathpunch,not_humanitarian
srilanka_floods,877254945686380544,happy birthday friend rodrigo mora bless,not_humanitarian
srilanka_floods,877254945686380544,happy birthday friend rodrigo mora bless,not_humanitarian
srilanka_floods,877254945686380544,happy birthday friend rodrigo mora bless,not_humanitarian
srilanka_floods,877278276896423936,required reading republicans hypocrites,not_humanitarian
srilanka_floods,877278276896423936,required reading republicans hypocrites,not_humanitarian
srilanka_floods,877412529647095809,jewelry fashion buy now 85 3 mora wood carving knives 164 stainless knife 16,not_humanitarian
srilanka_floods,877412529647095809,jewelry fashion buy now 85 3 mora wood carving knives 164 stainless knife 16,not_humanitarian
srilanka_floods,877412529647095809,jewelry fashion buy now 85 3 mora wood carving knives 164 stainless knife 16,not_humanitarian
srilanka_floods,877412529647095809,jewelry fashion buy now 85 3 mora wood carving knives 164 stainless knife 16,not_humanitarian
srilanka_floods,877528637653696512,a big saturday coming we ready 2nd phase contribution floodsl a a,not_humanitarian
srilanka_floods,877528637653696512,a big saturday coming we ready 2nd phase contribution floodsl a a,not_humanitarian
srilanka_floods,877528637653696512,a big saturday coming we ready 2nd phase contribution floodsl a a,not_humanitarian
srilanka_floods,877528637653696512,a big saturday coming we ready 2nd phase contribution floodsl a a,not_humanitarian
srilanka_floods,877848732833898497,y12venice17 last full day palazzo mora amp lunch san stae,not_humanitarian
srilanka_floods,877848732833898497,y12venice17 last full day palazzo mora amp lunch san stae,not_humanitarian
srilanka_floods,877848732833898497,y12venice17 last full day palazzo mora amp lunch san stae,not_humanitarian
srilanka_floods,878277496038346753,trippy show mora gallery bucharest nice integration space contemporaryart abstract,not_humanitarian
srilanka_floods,878277496038346753,trippy show mora gallery bucharest nice integration space contemporaryart abstract,not_humanitarian
srilanka_floods,878277496038346753,trippy show mora gallery bucharest nice integration space contemporaryart abstract,not_humanitarian
srilanka_floods,878949286150414336,i prefer hi res mora make belief yuji ohno amp lupintic six let jazz,not_humanitarian
srilanka_floods,878949286150414336,i prefer hi res mora make belief yuji ohno amp lupintic six let jazz,not_humanitarian
srilanka_floods,879374567487221761,morning flag ceremonies robert dickerson angel ortega julian mora trail first class,not_humanitarian
srilanka_floods,879733127677136897,rt hat man palitha thewarapperuma respect floodsl lka greatpeople,not_humanitarian
srilanka_floods,879733127677136897,rt hat man palitha thewarapperuma respect floodsl lka greatpeople,not_humanitarian
srilanka_floods,879819094408691716,when millennials grow old alex de mora,not_humanitarian
srilanka_floods,879819094408691716,when millennials grow old alex de mora,not_humanitarian
srilanka_floods,879819094408691716,when millennials grow old alex de mora,not_humanitarian
srilanka_floods,879819094408691716,when millennials grow old alex de mora,not_humanitarian
srilanka_floods,880086747333263360,mas adam forget mimpy mora med bubug d,not_humanitarian
srilanka_floods,880086747333263360,mas adam forget mimpy mora med bubug d,not_humanitarian
srilanka_floods,880086747333263360,mas adam forget mimpy mora med bubug d,not_humanitarian
srilanka_floods,880086747333263360,mas adam forget mimpy mora med bubug d,not_humanitarian
srilanka_floods,880369681160257536,mora chocolate sugar scrub 9 soon stillberaya stillatperak,not_humanitarian
srilanka_floods,880369681160257536,mora chocolate sugar scrub 9 soon stillberaya stillatperak,not_humanitarian
srilanka_floods,880505338084110337,rt ross macdonald lollapalooza chile 2017 pedro mora,not_humanitarian
srilanka_floods,880505338084110337,rt ross macdonald lollapalooza chile 2017 pedro mora,not_humanitarian
srilanka_floods,880671923109339136,rohan mehra confirms about stint saasiral simar ka his character mora a a a a a,not_humanitarian
srilanka_floods,880671923109339136,rohan mehra confirms about stint saasiral simar ka his character mora a a a a a,not_humanitarian
srilanka_floods,880671923109339136,rohan mehra confirms about stint saasiral simar ka his character mora a a a a a,not_humanitarian
srilanka_floods,880764654083080192,mabel mora says see soon seven years full nice moments thank much mabel,not_humanitarian
srilanka_floods,880764654083080192,mabel mora says see soon seven years full nice moments thank much mabel,not_humanitarian
srilanka_floods,880764654083080192,mabel mora says see soon seven years full nice moments thank much mabel,not_humanitarian
srilanka_floods,881612317317836800,mora lakin immaris dm officially done i rest easy,not_humanitarian
srilanka_floods,881612317317836800,mora lakin immaris dm officially done i rest easy,not_humanitarian
srilanka_floods,881612317317836800,mora lakin immaris dm officially done i rest easy,not_humanitarian
srilanka_floods,881612317317836800,mora lakin immaris dm officially done i rest easy,not_humanitarian
mexico_earthquake,910523398144397312,rt breaking israel search amp rescue mission headed mexico 7 1m earthquake,rescue_volunteering_or_donation_effort
mexico_earthquake,910523398144397312,rt breaking israel search amp rescue mission headed mexico 7 1m earthquake,rescue_volunteering_or_donation_effort
mexico_earthquake,910524793740513280,rt photos show magnitude 7 1 earthquake destruction central mexico,infrastructure_and_utility_damage
mexico_earthquake,910525286009102336,rt mexico city sees major damages buildings magnitude 7 1 earthquake,infrastructure_and_utility_damage
mexico_earthquake,910525286009102336,rt mexico city sees major damages buildings magnitude 7 1 earthquake,infrastructure_and_utility_damage
mexico_earthquake,910533037212893185,rt juice juice sending love mexico big earthquake jj worldtour mexico fuerzamexico,not_humanitarian
mexico_earthquake,910533037212893185,rt juice juice sending love mexico big earthquake jj worldtour mexico fuerzamexico,not_humanitarian
mexico_earthquake,910533037212893185,rt juice juice sending love mexico big earthquake jj worldtour mexico fuerzamexico,not_humanitarian
mexico_earthquake,910533037212893185,rt juice juice sending love mexico big earthquake jj worldtour mexico fuerzamexico,not_humanitarian
mexico_earthquake,910537872205389825,rescuers search collapsed school mexico earthquake,rescue_volunteering_or_donation_effort
mexico_earthquake,910537872205389825,rescuers search collapsed school mexico earthquake,rescue_volunteering_or_donation_effort
mexico_earthquake,910538030347423745,rt for want help earthquake relief mexico city,rescue_volunteering_or_donation_effort
mexico_earthquake,910538402759618561,here help terrible earthquake took place mexico fuerzam xico 2 d,rescue_volunteering_or_donation_effort
mexico_earthquake,910541823981916160,info japanese help earthquake mexico,other_relevant_information
mexico_earthquake,910541902872682497,earthquake in mexico 2 d please rt to help fuerzamexico,not_humanitarian
mexico_earthquake,910541902872682497,earthquake in mexico 2 d please rt to help fuerzamexico,not_humanitarian
mexico_earthquake,910550197687672832,rt hey frida she rescue dog saved 52 lives mexico earthquake,rescue_volunteering_or_donation_effort
mexico_earthquake,910550197687672832,rt hey frida she rescue dog saved 52 lives mexico earthquake,rescue_volunteering_or_donation_effort
mexico_earthquake,910564249147248646,rt thinking family friends mexico reading newsela learn earthquake d100chat,other_relevant_information
mexico_earthquake,910564980369567744,soft soil may contributed destruction 7 1 mexico city earthquake,other_relevant_information
mexico_earthquake,910621512209539073,earthquake mexico devastating saving many lives right visit topos mx share link,rescue_volunteering_or_donation_effort
mexico_earthquake,910621512209539073,earthquake mexico devastating saving many lives right visit topos mx share link,rescue_volunteering_or_donation_effort
mexico_earthquake,910625131281690624,dear please share want help mexico earthquake victims,not_humanitarian
mexico_earthquake,910625131281690624,dear please share want help mexico earthquake victims,not_humanitarian
